Name,RMM,pKa_donor,pKa_acceptor,fu,log10(human inferred CLh_int [L/s]),logD74
mol7522,1.90E+02,7.580726571,8.705239998,0.323439733,-0.837969475,-2.46643812
mol7523,2.02E+02,13.56060559,9.795974196,0.174076986,-2.381438899,-0.151245319
mol7524,3.01E+02,12.66447042,0.804821408,0.977716912,-1.597989797,1.871765223
mol7525,2.93E+02,12.80853614,5.729219846,0.019805117,1.45311063,-0.606866291
mol7526,5.52E+02,13.78449309,5.137193778,0.098889741,-1.028228317,1.982572788
mol7527,3.00E+02,2.114208277,0.543755362,0.875399092,-1.528059774,-1.015766005
mol7528,4.85E+02,4.498753368,6.688099668,0.996048466,-0.879381427,1.818832944
mol7529,2.35E+02,10.81794929,1.636883661,0.409630091,-1.054202654,0.55497826
mol7530,3.98E+02,11.40180466,8.217994763,0.012360546,-0.477419191,0.983723709
mol7531,3.74E+02,0.737225136,11.28155686,0.088424989,-2.358938712,-1.106430699
mol7532,3.40E+02,13.93970882,3.77510093,0.066040477,-1.605788869,0.780087076
mol7533,7.88E+02,13.6561003,6.677584467,0.826611084,-1.899202701,-0.973523432
mol7534,2.17E+02,10.21434972,6.989252808,0.089669359,-0.626565403,1.583658783
mol7535,6.10E+02,1.773482762,0.625421178,0.110854939,-2.453143538,-0.820157281
mol7536,3.80E+02,13.82118316,4.466480521,0.056826838,-1.664392973,1.60269094
mol7537,3.18E+02,10.98239924,0.644261261,0.028204863,0.796465113,1.486395625
mol7538,1.70E+02,7.630243703,9.496333902,0.196991421,-0.641062327,-0.045627144
mol7539,4.59E+02,2.324709948,2.766729212,0.348591722,0.840278553,-1.826704053
mol7540,1.67E+02,11.91487598,1.155833779,0.835921964,-0.893561407,-0.76052529
mol7541,3.42E+02,7.358716118,1.744566847,0.021010114,0.57166908,4.809281009
mol7542,3.15E+02,13.35145237,2.307719185,0.10743223,-2.197113208,0.665435245
mol7543,4.99E+02,2.132635335,2.00024847,0.059011942,-1.933952195,-0.84955106
mol7544,8.63E+02,9.619227912,3.41259098,0.053125426,-1.651869588,0.18902243
mol7545,6.06E+02,11.78840132,10.67686712,0.533743799,-0.292165842,1.23590692
mol7546,3.59E+02,9.031606254,1.608424231,0.199828442,-2.236770939,0.829627311
mol7547,4.43E+02,12.67842473,0.320311857,0.804663768,-1.475457181,0.720716704
mol7548,3.80E+02,10.96294411,9.841102578,0.380515732,-0.732819402,0.111146225
mol7549,5.70E+02,8.850863153,3.979222484,0.386580082,-2.438942473,1.901195751
mol7550,2.84E+02,13.09326439,2.290893403,0.2633471,-0.901869444,1.175322031
mol7551,4.19E+02,10.97198119,0.112306806,0.083793565,-2.054911824,-0.42106769
mol7552,3.97E+02,2.39773001,1.023189876,0.677183482,0.689826109,-0.98174101
mol7553,6.59E+02,1.943268423,3.620853508,0.08110157,-0.903564206,1.809033966
mol7554,4.26E+02,0.459621588,0.461191069,0.293476024,-1.335425316,-0.382132148
mol7555,5.40E+02,11.05120712,0.558526876,0.139110996,-1.028421853,3.458121415
mol7556,5.76E+02,10.40632492,8.343693142,0.354037173,-1.920342985,1.736459904
mol7557,4.57E+02,9.315812055,6.256848288,0.029966882,-0.943469256,2.612165997
mol7558,3.18E+02,12.69199963,7.839333335,0.983995325,-1.101004634,-0.553856892
mol7559,3.36E+02,13.0854722,2.095180334,0.10630791,-2.975397116,0.566758693
mol7560,4.06E+02,12.25690741,7.404688589,0.174187577,-0.393661677,0.535492062
mol7561,4.08E+02,9.642721187,11.36895215,0.009775974,-1.105843281,0.834296358
mol7562,3.30E+02,12.69669744,9.987366249,0.666516283,-0.727575389,1.670733819
mol7563,3.37E+02,3.201419893,8.531124793,0.848969216,1.082880061,0.726385193
mol7564,3.22E+02,8.787450616,8.635645007,0.230012409,0.477585192,0.54037414
mol7565,4.40E+02,10.57162817,7.513338163,0.610682527,-1.041168578,4.388718745
mol7566,3.13E+02,12.97700765,7.070095645,0.081788503,0.710318794,1.031586393
mol7567,3.32E+02,12.72263895,7.466639264,0.103858355,-0.682187896,1.045592202
mol7568,6.14E+02,12.06240037,2.019359312,0.175896804,-1.416969292,3.974615761
mol7569,3.47E+02,11.35044934,1.048486617,0.614851942,-1.512508328,-0.2911603
mol7570,3.99E+02,6.521038607,8.568721454,0.728211848,-2.201404228,0.506595453
mol7571,2.20E+02,2.732903236,4.748108112,0.051133691,0.976652602,5.32154052
mol7572,7.42E+02,6.430994624,2.171265972,0.113210406,-2.858161949,-0.528949979
mol7573,2.96E+02,11.3466221,10.19931444,0.807956275,-0.672818348,-1.832476977
mol7574,8.14E+02,4.140047896,2.713212831,0.666778021,-0.164221573,-1.125019423
mol7575,3.08E+02,12.01626281,9.623123298,0.07562172,-1.922756322,2.729994189
mol7576,88.61196691,2.30117212,7.946000193,0.038708665,2.556146495,0.720298407
mol7577,4.14E+02,8.574413526,10.05282881,0.878261082,-0.711480891,-0.288586199
mol7578,1.97E+02,13.00652822,2.450749899,0.040244777,-2.476722596,0.445910756
mol7579,5.84E+02,2.443419613,1.251857369,0.08749434,-1.415691597,1.650056995
mol7580,2.02E+02,2.77640438,0.363017883,0.954424693,-2.765219457,-1.684824571
mol7581,2.92E+02,5.860702888,6.595333579,0.204206219,-1.068080368,1.469064898
mol7582,1.32E+03,0.305455858,8.764707057,0.266776592,0.237598964,0.557632476
mol7583,3.74E+02,1.693193953,9.426050822,0.161297433,-3.166531791,-1.89529606
mol7584,2.58E+02,12.71563539,0.487660639,0.322402865,1.597665361,-1.515628061
mol7585,5.10E+02,12.63700496,9.072350201,0.052524166,-1.975020413,0.156978486
mol7586,2.35E+02,12.8231174,2.852503145,0.476277033,-1.04545981,0.809213426
mol7587,2.09E+02,11.91102023,5.643288286,0.053568782,0.027597621,3.164987585
mol7588,4.04E+02,10.04091945,7.810695981,0.164185589,0.837910992,3.700763664
mol7589,1.44E+03,0.71673111,0.765856728,0.46110838,-2.506284727,0.830423809
mol7590,2.58E+02,12.69374199,1.741469648,0.011536816,0.036247066,2.492811457
mol7591,4.43E+02,3.313947748,2.083083803,0.104058865,2.653433737,-1.911961721
mol7592,4.54E+02,7.369953952,0.945188376,0.084916402,-1.544852006,1.47027346
mol7593,2.96E+02,13.15103824,12.12135905,0.322107119,-2.66273536,0.412887313
mol7594,4.76E+02,12.70826201,1.151763827,0.096132941,2.443442891,4.857162766
mol7595,1.77E+02,13.17621229,2.106077842,0.914605919,-0.350646946,-0.283378078
mol7596,3.87E+02,13.15062035,8.662678108,0.71890091,-1.530775985,2.228290691
mol7597,1.91E+02,10.68666107,8.767633688,0.218157459,-1.009422047,1.349004885
mol7598,3.02E+02,13.19361217,3.277699207,0.268202901,-0.982758428,3.387000902
mol7599,3.29E+02,10.27520559,9.181067223,0.804549532,-3.378239461,-1.79747267
mol7600,3.99E+02,9.525303732,0.342161951,0.20715093,-1.463723462,0.272728831
mol7601,3.29E+02,13.93774982,6.52402667,0.139046563,-2.548278463,7.269876598
mol7602,3.35E+02,12.35144142,9.441252817,0.308785178,-1.43336326,1.821460699
mol7603,3.52E+02,10.66684409,5.629990641,0.87719709,-2.156151131,-1.609767557
mol7604,2.69E+02,3.915506272,0.150912642,0.748777398,1.406140403,-1.528622558
mol7605,3.34E+02,13.61997414,1.446345078,0.198445459,-1.033419415,2.797967111
mol7606,7.76E+02,12.06630874,0.711386746,0.127448755,-1.995369705,2.843012849
mol7607,3.44E+02,11.46664563,7.829986193,0.025051158,2.195557917,1.929212816
mol7608,2.70E+02,10.17396946,2.647616706,0.526107033,-2.150635106,2.006329141
mol7609,2.93E+02,12.10972043,5.738091594,0.124114325,-1.134921396,-0.625712941
mol7610,3.36E+02,13.19598713,10.44589392,0.046236963,-0.420773867,3.786962712
mol7611,5.77E+02,13.88305744,8.763869859,0.11153066,-0.915399378,3.061559191
mol7612,2.89E+02,13.24962059,2.114876233,5.54E-04,0.537539558,5.168257955
mol7613,7.79E+02,11.78521765,0.114036402,0.039343663,-1.972676733,-0.021001624
mol7614,5.36E+02,6.330530092,10.58328544,0.115579641,-2.426220443,2.767232871
mol7615,3.95E+02,5.003271272,0.914793474,0.230350584,2.88207672,1.457303532
mol7616,3.28E+02,13.83036783,9.969842493,0.081203492,2.826614587,1.445998957
mol7617,4.38E+02,8.412039537,10.86264237,0.214689397,-0.641618196,2.506321541
mol7618,2.97E+02,12.40636334,0.395252157,0.106895132,1.043002927,-1.804913093
mol7619,9.06E+02,11.01434844,3.421722224,0.65909501,-0.005492355,-0.350042766
mol7620,5.03E+02,10.7680027,0.815879176,0.616008878,0.06196834,2.988937045
mol7621,7.21E+02,11.1226605,1.348675026,0.092910365,-2.746330962,3.360270237
mol7622,4.50E+02,13.53367071,1.328491614,0.045654804,-2.42739535,2.169780923
mol7623,8.09E+02,4.169021702,2.110476498,0.967261946,-1.394788278,-2.492525105
mol7624,4.20E+02,12.54428306,7.64989568,0.866339248,-2.009320944,0.802528517
mol7625,2.90E+02,10.91963807,8.599156345,0.964211764,-1.036144548,-1.093080895
mol7626,1.10E+02,7.752893373,6.689750573,0.86812865,0.371699492,0.714079018
mol7627,2.82E+02,13.5813757,0.552484391,0.197325786,2.970331986,4.669121397
mol7628,4.50E+02,8.277033029,11.11762887,0.548579561,-0.866842219,-1.19272756
mol7629,4.59E+02,3.46333939,9.311423812,0.969656924,-0.473564244,-0.023575021
mol7630,3.14E+02,2.768335773,0.963781454,0.484558262,-3.18556203,-1.844241288
mol7631,2.73E+02,10.32630582,0.204795767,0.559507422,-1.86146786,1.400853516
mol7632,3.83E+02,13.70301929,10.4857254,0.272609592,-2.107987684,1.025572082
mol7633,3.47E+02,11.97851326,7.883903554,0.006802735,-0.617086107,1.133058953
mol7634,2.31E+02,13.99113584,7.690675662,0.03507537,-0.123689499,5.292115269
mol7635,5.20E+02,6.428813426,8.013697211,0.709512001,-1.389810656,-2.539323258
mol7636,3.56E+02,10.13051342,10.37468563,0.830862079,-1.094676481,-2.479568696
mol7637,5.30E+02,4.665192013,4.243710321,0.803269461,-1.613854829,0.632635742
mol7638,2.21E+02,4.430241812,2.731969001,0.022953923,2.484360515,2.124830912
mol7639,2.05E+02,13.1606269,6.80190487,0.924219053,-1.684928946,1.286757154
mol7640,2.16E+02,8.045593554,10.32893823,0.558558371,-1.805028727,-0.502555002
mol7641,2.95E+02,12.46453241,0.548385683,0.009770139,-2.53965947,1.112568497
mol7642,2.38E+02,1.876179898,0.228136078,0.235046985,-2.473590535,2.44211998
mol7643,2.96E+02,12.95104192,7.845712622,0.638807235,-2.99374443,1.240167265
mol7644,7.98E+02,13.04034234,3.604171208,0.109583225,-1.304006134,-0.647902099
mol7645,3.40E+02,10.65422804,9.520494753,0.888039502,-2.712530656,-1.14581018
mol7646,3.87E+02,10.79089848,7.692095128,0.670794432,-0.806070559,1.018845746
mol7647,4.27E+02,13.40025394,3.196846226,0.053682834,2.455839379,0.622418681
mol7648,2.73E+02,3.308347077,7.514813074,0.582782246,-2.237634979,-1.408892317
mol7649,4.95E+02,5.742131744,7.254936442,0.754458181,-0.725204927,-1.070441893
mol7650,4.11E+02,12.42536543,7.914149474,0.041936419,-1.356158155,1.409597432
mol7651,2.53E+02,12.51298685,10.04727982,0.790949399,-2.074198097,1.919468633
mol7652,5.73E+02,0.509830341,0.098183047,0.308919514,-2.096956777,0.308004715
mol7653,2.63E+02,8.415749022,10.71864913,0.236461486,-2.236868064,1.109678804
mol7654,3.19E+02,7.003670186,0.742487584,0.13289885,0.829506968,1.670637615
mol7655,2.27E+02,10.98219601,1.428163248,0.982711837,-1.381118128,0.043212421
mol7656,5.06E+02,1.582352532,1.392698892,0.208144915,-2.088414579,-0.341430508
mol7657,3.92E+02,1.835932539,0.978956135,0.995639479,-3.11467671,-2.100149706
mol7658,5.62E+02,13.97738952,12.0293224,0.048493618,-0.183871911,1.479002762
mol7659,2.32E+02,12.00890074,10.62771468,0.051924063,0.269240681,-0.853227314
mol7660,5.05E+02,11.32051341,8.628239166,0.158094977,-2.008000024,0.67117451
mol7661,3.58E+02,11.91454953,8.781004203,0.92620112,-1.128928008,0.886996028
mol7662,1.37E+02,13.12778009,0.397062772,0.996351724,-0.253449568,-2.594334733
mol7663,2.79E+02,13.97100115,4.023100245,0.877721988,-2.597127013,2.25355778
mol7664,5.64E+02,11.24002947,1.407108421,6.16E-04,2.887207338,5.166502455
mol7665,3.21E+02,9.307732995,0.712446666,0.821022318,0.678615472,2.964415022
mol7666,1.26E+02,5.167858872,4.776116704,0.358239473,-1.989357341,-0.167670959
mol7667,1.60E+02,11.22921598,2.180215919,0.813841546,-1.11716549,-1.096502908
mol7668,2.65E+02,12.05108075,9.788312814,0.787933347,-2.498459361,0.358869114
mol7669,3.44E+02,12.41080372,8.082014001,0.944023644,0.101912868,0.976455737
mol7670,2.46E+02,2.446680456,3.387535725,0.155184063,2.724958465,1.91669482
mol7671,4.96E+02,1.329898177,0.809040499,0.010071585,-1.23846017,-1.143914534
mol7672,1.46E+02,11.40703581,0.969231193,0.722173113,-2.305861775,0.195420198
mol7673,5.64E+02,5.670633963,3.044367273,0.921438607,-2.70056395,-1.426005752
mol7674,2.19E+02,2.797094668,0.076161974,0.176886909,-1.305723554,-0.657454215
mol7675,3.73E+02,13.97880753,1.692524929,0.100174964,-1.674183812,4.069792526
mol7676,3.42E+02,4.297284624,3.484252033,0.055992006,-0.767715628,1.000552984
mol7677,3.93E+02,11.04708357,4.064545951,0.929645739,-0.080044515,-0.035744496
mol7678,2.58E+02,10.82835098,8.547673795,0.862080575,-3.743509084,0.050424761
mol7679,4.96E+02,9.50171881,9.024735664,0.417934872,0.582984653,1.040970809
mol7680,8.55E+02,13.24954443,8.548674558,0.016592778,-1.41083831,3.221356473
mol7681,4.95E+02,11.77537916,4.882095048,0.215201305,-0.854182167,4.412221003
mol7682,2.95E+02,13.61058283,9.12745664,0.197957268,2.579035333,1.86208183
mol7683,4.52E+02,2.436536152,7.547600216,0.130221748,-2.01754359,-1.370031073
mol7684,3.79E+02,5.720402178,7.532631818,0.484881639,-2.33693783,-2.233457555
mol7685,5.49E+02,7.772479587,8.178955811,0.902557624,-2.621749183,2.004748219
mol7686,4.28E+02,4.095535903,7.971713271,0.042510267,-1.101597701,-0.411872739
mol7687,1.80E+02,12.73524215,9.210337604,0.897770993,-1.972698448,1.329569664
mol7688,3.61E+02,11.34467839,5.571530651,0.116371089,-1.969800176,0.832177284
mol7689,2.84E+02,13.76080279,1.228637608,0.455641159,-1.423141145,2.996196294
mol7690,5.50E+02,4.894975906,0.120200573,0.169588471,-2.308542618,-0.397670664
mol7691,4.74E+02,10.35145456,8.638981302,0.007104913,-0.65344406,2.504607155
mol7692,4.09E+02,2.327218713,8.311826133,0.010178378,1.267904788,7.787303779
mol7693,3.21E+02,4.444042999,3.043573089,0.793840045,-2.522385168,-2.259210854
mol7694,4.92E+02,9.421460655,8.630107718,0.023946346,-0.677386607,2.787669839
mol7695,5.97E+02,0.475166927,0.869388352,0.909173185,-2.779549546,-2.124390509
mol7696,3.52E+02,13.48920215,6.735614862,0.009906154,2.913757879,1.662641944
mol7697,3.92E+02,12.40282066,7.654361459,0.497454838,-2.398311434,0.797576854
mol7698,2.16E+02,13.46619139,7.13510577,0.096666471,-0.448795064,1.796064997
mol7699,4.04E+02,12.73778164,1.686666561,0.114212839,-1.747318392,0.996621418
mol7700,2.83E+02,11.61557228,6.772979067,0.752693035,2.480898243,0.248590825
mol7701,4.84E+02,2.518149468,0.605097244,0.955480543,-2.16183455,-0.253414292
mol7702,3.14E+02,0.624413323,1.127079797,0.46983675,-0.274642465,0.098098093
mol7703,3.34E+02,4.324823703,8.899903899,0.990385683,-1.820681068,-1.069124869
mol7704,2.78E+02,13.37617607,2.357758302,0.383754235,-1.666128533,1.344566848
mol7705,3.65E+02,10.8673036,1.620841229,0.963112497,-0.589064422,0.036982983
mol7706,4.65E+02,2.090292211,0.645442056,0.050400028,-0.69113979,1.411945976
mol7707,5.28E+02,13.2581194,2.111095963,0.035565549,1.233120384,3.41097122
mol7708,4.90E+02,7.840787846,0.043904144,0.014638853,-0.769527611,2.877399606
mol7709,2.17E+02,13.95582721,9.409121631,0.924807569,-0.226769629,1.8854597
mol7710,4.35E+02,12.44050294,8.18619842,0.038411584,1.250502233,1.139691119
mol7711,3.59E+02,6.918660904,0.118606704,0.003290338,-1.617514877,2.763717148
mol7712,1.39E+02,11.93998407,10.65658844,0.88938047,-4.049585437,-2.241809048
mol7713,4.06E+02,13.59488355,7.774255774,0.632254484,-0.607223314,2.859785506
mol7714,4.13E+02,2.720032477,0.181903162,0.745837534,-2.381162596,0.895276944
mol7715,4.61E+02,10.26250266,9.074214574,0.039834969,-2.4355071,-0.535506261
mol7716,4.60E+02,12.37979911,8.373242932,0.119703439,-1.235196716,2.095793312
mol7717,3.56E+02,13.87251646,8.859684613,0.942655851,-2.079410906,0.864028803
mol7718,2.61E+02,6.796790531,1.852619755,0.063240159,-1.272169187,1.798089905
mol7719,2.76E+02,1.629295832,1.897394376,0.114182088,1.816151686,1.892925721
mol7720,2.54E+02,8.25929052,0.491177262,0.711266347,-1.138505915,-0.142593132
mol7721,2.38E+02,6.460885332,5.450345068,0.984256859,-1.759795747,-1.230366399
mol7722,4.23E+02,12.41973775,0.478745176,0.591150177,2.132642792,-0.425225337
mol7723,4.61E+02,9.856017729,1.97293918,0.010206656,-0.28463166,2.622029596
mol7724,2.74E+02,13.41538594,8.271159766,0.332360262,-0.361493132,-0.062751459
mol7725,2.77E+02,13.13252299,7.704077064,0.501931106,0.010216422,1.182848015
mol7726,4.51E+02,12.77985632,1.761302815,0.195911526,-1.681352563,3.481168973
mol7727,2.38E+02,13.45595096,9.915518482,0.408161824,2.141852037,3.791198211
mol7728,8.48E+02,11.83989988,8.016545176,0.027833308,-0.308755657,6.060040767
mol7729,3.01E+02,2.809672995,7.120168008,0.207769001,2.636229936,-0.201525383
mol7730,5.26E+02,12.30527502,8.29451381,0.399498024,-2.866594031,0.673404595
mol7731,2.34E+02,13.27556177,3.071146112,0.029648763,-1.497227512,2.715891077
mol7732,2.30E+02,13.25596483,2.833686328,0.169240803,-1.042501473,3.787558727
mol7733,5.19E+02,13.62408144,7.144790152,0.803474546,-0.171689707,3.680055638
mol7734,4.18E+02,13.14105648,1.59063259,0.828272439,-0.112577962,0.513974879
mol7735,3.90E+02,5.967182318,0.402297926,0.650864673,-2.203917234,0.253213809
mol7736,4.19E+02,3.40407873,8.26702295,0.230987352,0.580901359,1.026015978
mol7737,2.67E+02,2.38570031,8.456051828,0.424262269,-2.126057059,0.770716876
mol7738,3.75E+02,0.909543084,1.706932435,0.140529355,-2.993826781,0.70142186
mol7739,3.39E+02,8.661930761,8.458889554,0.335485449,-1.855388258,-0.192708396
mol7740,3.32E+02,3.771060744,7.01796619,0.036875417,-0.102638581,-1.005225983
mol7741,4.59E+02,1.344490853,2.372260217,0.036765838,-3.143744623,1.619893998
mol7742,2.44E+02,13.55218395,6.849032434,0.426971124,-1.842058198,1.314909134
mol7743,4.36E+02,10.12535594,0.362878783,0.847304206,-2.604108721,-1.584069279
mol7744,2.66E+02,13.38615882,7.422163819,0.031775497,-2.360117705,0.810736801
mol7745,2.57E+02,13.72512418,0.448351051,0.092986587,-2.149096338,3.013115063
mol7746,2.96E+02,11.95135275,1.96446752,0.163077944,-3.361437551,1.619004596
mol7747,3.45E+02,11.19188398,0.697902654,0.655728271,-1.619295213,1.552197872
mol7748,7.91E+02,5.063127564,7.982005233,0.011592665,-0.347328279,0.22904533
mol7749,2.10E+02,0.347792863,0.730718363,0.263635061,0.404051341,1.334713864
mol7750,5.38E+02,13.44259804,9.581066409,0.038180592,-0.959379643,6.327585435
mol7751,4.06E+02,4.430312416,1.148818278,0.652832704,-0.425307891,-0.7307919
mol7752,4.04E+02,12.54063089,6.911871212,0.029551971,-1.060244323,2.435309217
mol7753,2.31E+02,12.80375404,5.090287307,0.227308571,-2.249710257,1.952894
mol7754,3.21E+02,3.062298406,6.653818016,0.939603706,-1.124501061,-1.644640269
mol7755,2.22E+02,3.320257749,8.631109527,0.919213103,-4.180760091,-2.161794817
mol7756,1.91E+02,10.41392951,2.72836357,0.890775211,-1.517830204,-0.189332162
mol7757,5.04E+02,4.150798267,7.491470545,0.213739085,-1.086310647,1.616768702
mol7758,4.66E+02,8.732278066,9.84677493,0.816683847,-1.170342755,-1.147912282
mol7759,6.61E+02,11.50191341,0.983886673,0.83200017,-0.998474056,-1.30360117
mol7760,2.98E+02,10.01272559,3.605968223,0.070582266,2.605642033,3.124042555
mol7761,3.56E+02,13.32950087,4.623924743,0.04095486,0.741080385,5.078396831
mol7762,2.57E+02,13.05473223,9.437354477,0.626625834,-1.324991411,-0.133373006
mol7763,5.23E+02,9.121422209,8.40660996,0.067804094,0.765218275,2.812388713
mol7764,3.27E+02,3.298129596,9.638666244,0.761287264,-0.185719997,-1.35322888
mol7765,1.64E+02,3.602244732,8.642082439,0.078021909,-1.731287349,-1.798093687
mol7766,4.65E+02,4.342708993,0.695141398,0.362318602,-0.475994708,-2.12157318
mol7767,5.90E+02,11.46956216,10.26476052,0.029998286,-0.264009219,6.739667107
mol7768,2.56E+02,9.900888059,4.479135548,0.962955607,-1.424594136,-2.445376914
mol7769,2.45E+02,8.301495451,4.831600568,0.152193399,-1.656063994,-2.109428814
mol7770,2.56E+02,13.76261379,9.461979381,0.546009077,-1.535200536,1.931911027
mol7771,1.90E+02,9.768060947,1.918803079,0.084000196,1.73871797,0.10479204
